car_id,brand,year,mileage_km,fuel_type,transmission,engine_size,condition,price,sale_date,sale_year,sale_month,sale_day,sale_dayofweek,sale_quarter
929,Hyundai,2018,46372,electric,manual,1.71,good,54539.39,2023-04-17 17:03:25.405405,2023,4,17,0,2
930,Honda,2024,195143,diesel,manual,3.08,excellent,60621.97,2022-08-28 13:50:16.216216,2022,8,28,6,3
931,Honda,2007,202470,diesel,automatic,1.89,excellent,31110.28,2022-03-15 05:51:42.702702,2022,3,15,1,1
932,Bmw,2011,156814,hybrid,automatic,1.67,poor,19415.88,2022-01-02 23:00:54.054054,2022,1,2,6,1
933,Mercedes,2024,161285,hybrid,manual,1.45,good,56457.24,2020-03-25 01:55:18.918918,2020,3,25,2,1
934,Bmw,2024,110800,electric,manual,3.94,excellent,75000.0,2021-02-28 01:20:43.243243,2021,2,28,6,1
935,Mercedes,2006,133311,electric,automatic,1.44,good,38914.29,2021-07-09 15:49:54.594594,2021,7,9,4,3
936,Chevrolet,2019,180771,hybrid,manual,4.23,excellent,43643.18,2022-08-17 14:37:50.270270,2022,8,17,2,3
937,Kia,2016,249716,diesel,automatic,4.9,poor,14177.56,2020-09-16 13:14:14.054054,2020,9,16,2,3
938,Bmw,2014,286546,diesel,manual,1.04,good,21852.37,2022-01-26 17:17:50.270270,2022,1,26,2,1
939,Kia,2021,287921,diesel,manual,1.22,poor,19626.13,2022-07-24 20:20:54.054054,2022,7,24,6,3
940,Honda,2018,190781,diesel,automatic,1.96,poor,24396.69,2021-11-10 22:50:48.648648,2021,11,10,2,4
941,Bmw,2020,30690,electric,manual,4.78,good,75000.0,2022-10-29 17:20:43.243243,2022,10,29,5,4
942,Toyota,2013,204586,petrol,manual,1.32,poor,13309.94,2024-06-05 15:03:47.027027,2024,6,5,2,2
943,Honda,2014,60851,petrol,manual,3.32,excellent,57094.33,2021-04-16 13:54:35.675675,2021,4,16,4,2
944,Bmw,2024,250474,petrol,manual,2.39,good,64220.96,2023-04-12 05:27:12.432432,2023,4,12,2,2
945,Honda,2006,168601,electric,manual,4.93,poor,14717.65,2022-05-09 01:53:52.432432,2022,5,9,0,2
946,Honda,2014,172019,hybrid,automatic,1.22,good,31858.09,2024-10-06 02:12:36.756756,2024,10,6,6,4
947,Bmw,2011,189481,diesel,automatic,2.28,excellent,49131.62,2024-11-07 23:49:54.594594,2024,11,7,3,4
948,Bmw,2018,247145,diesel,manual,4.65,poor,30755.94,2020-01-21 02:32:47.567567,2020,1,21,1,1
949,Hyundai,2011,72844,diesel,manual,2.64,good,29714.02,2021-08-24 08:31:42.702702,2021,8,24,1,3
950,Honda,2020,51321,hybrid,manual,2.63,good,62028.3,2023-09-05 10:52:58.378378,2023,9,5,1,3
951,Chevrolet,2019,256610,electric,manual,2.69,fair,27613.2,2023-12-02 04:32:25.945945,2023,12,2,5,4
952,Kia,2013,295291,petrol,manual,1.62,poor,14937.12,2024-11-02 12:13:41.621621,2024,11,2,5,4
953,Chevrolet,2011,220032,diesel,automatic,4.16,excellent,24165.73,2021-10-14 12:49:43.783783,2021,10,14,3,4
954,Hyundai,2013,289292,electric,manual,3.56,fair,19530.51,2024-11-09 19:41:58.918918,2024,11,9,5,4
955,Bmw,2011,29051,hybrid,manual,1.18,poor,27431.55,2022-01-13 22:13:19.999999,2022,1,13,3,1
956,Hyundai,2014,52282,electric,manual,1.26,poor,23134.89,2023-05-04 03:52:04.324324,2023,5,4,3,2
957,Hyundai,2010,32688,electric,automatic,2.68,excellent,63318.69,2021-11-10 22:50:48.648648,2021,11,10,2,4
958,Chevrolet,2005,109358,hybrid,manual,1.79,good,30831.75,2020-01-13 19:04:30.270270,2020,1,13,0,1
959,Kia,2008,190678,diesel,manual,3.16,poor,15637.03,2020-08-09 04:00:43.243243,2020,8,9,6,3
960,Mercedes,2018,179621,diesel,automatic,2.46,excellent,57699.99,2021-09-26 06:09:00.540540,2021,9,26,6,3
961,Honda,2019,43517,hybrid,manual,2.55,excellent,60728.05,2023-05-18 18:48:38.918918,2023,5,18,3,2
962,Mercedes,2018,160385,diesel,automatic,1.86,fair,46175.92,2020-06-11 16:14:24.864864,2020,6,11,3,2
963,Honda,2018,28158,diesel,manual,3.98,good,51463.23,2023-03-28 14:30:37.837837,2023,3,28,1,1
964,Hyundai,2020,227354,hybrid,automatic,1.32,poor,18274.78,2023-06-27 23:54:14.054054,2023,6,27,1,2
965,Hyundai,2011,209044,diesel,manual,1.28,fair,14312.55,2021-07-29 18:22:42.162162,2021,7,29,3,3
966,Hyundai,2013,143676,hybrid,automatic,4.3,good,35330.2,2020-11-19 12:36:45.405405,2020,11,19,3,4
967,Mercedes,2012,248480,electric,automatic,3.63,good,54737.0,2022-09-12 04:46:50.810810,2022,9,12,0,3
968,Chevrolet,2007,220478,hybrid,manual,3.04,poor,13277.07,2023-08-29 03:24:41.081081,2023,8,29,1,3
969,Kia,2018,237518,petrol,automatic,1.87,fair,19658.83,2024-05-05 13:18:33.513513,2024,5,5,6,2
970,Honda,2021,84743,petrol,automatic,3.16,excellent,53895.67,2020-03-14 02:42:52.972972,2020,3,14,5,1
971,Honda,2013,235906,diesel,automatic,1.81,poor,17591.67,2023-09-12 18:21:15.675675,2023,9,12,1,3
972,Honda,2016,78961,hybrid,manual,1.19,excellent,62142.6,2023-07-08 23:06:39.999999,2023,7,8,5,3
973,Kia,2011,43139,electric,automatic,4.81,excellent,61084.82,2024-08-12 06:10:27.027027,2024,8,12,0,3
974,Kia,2023,94934,electric,automatic,1.82,good,47585.93,2022-07-04 17:48:06.486486,2022,7,4,0,3
975,Chevrolet,2016,105483,petrol,manual,2.31,fair,32070.31,2024-10-17 01:25:02.702702,2024,10,17,3,4
976,Mercedes,2014,235394,electric,manual,4.5,excellent,63933.94,2020-09-20 04:58:22.702702,2020,9,20,6,3
977,Mercedes,2013,275863,electric,automatic,1.39,good,42483.26,2020-12-31 13:34:24.864864,2020,12,31,3,4
978,Chevrolet,2012,210445,petrol,automatic,1.21,excellent,29400.03,2024-08-23 05:22:52.972972,2024,8,23,4,3
979,Kia,2021,162038,electric,manual,2.01,excellent,51028.39,2023-08-14 12:28:06.486486,2023,8,14,0,3
980,Kia,2016,90965,electric,automatic,3.1,fair,42377.69,2022-04-20 19:13:09.189189,2022,4,20,2,2
981,Honda,2024,274545,electric,automatic,1.88,poor,30106.95,2023-08-29 03:24:41.081081,2023,8,29,1,3
982,Honda,2020,114930,hybrid,manual,1.32,good,52107.75,2023-10-04 16:46:07.567567,2023,10,4,2,4
983,Chevrolet,2012,123622,diesel,manual,2.45,fair,17774.59,2024-08-15 21:54:35.675675,2024,8,15,3,3
984,Toyota,2016,288730,hybrid,automatic,4.85,fair,29935.53,2024-07-17 16:01:26.486486,2024,7,17,2,3
985,Mercedes,2009,243944,petrol,manual,2.14,poor,21909.23,2022-10-15 02:24:08.648648,2022,10,15,5,4
986,Hyundai,2015,203112,diesel,manual,2.86,fair,27183.29,2022-09-24 23:51:21.081081,2022,9,24,5,3
987,Toyota,2014,95338,hybrid,automatic,3.12,fair,33291.94,2021-04-05 14:42:09.729729,2021,4,5,0,2
988,Bmw,2010,93389,diesel,automatic,1.66,excellent,67052.41,2021-12-12 00:36:02.162162,2021,12,12,6,4
989,Mercedes,2018,75192,diesel,automatic,1.52,excellent,73333.57,2022-12-19 21:38:44.324324,2022,12,19,0,4
990,Honda,2024,171891,electric,manual,4.49,good,60982.09,2024-05-31 03:27:34.054054,2024,5,31,4,2
991,Hyundai,2022,253000,petrol,automatic,1.04,good,40129.83,2021-04-11 02:18:22.702702,2021,4,11,6,2
992,Mercedes,2013,76502,hybrid,automatic,3.73,poor,35409.36,2023-07-18 02:27:01.621621,2023,7,18,1,3
993,Bmw,2015,137415,hybrid,manual,2.72,good,52915.97,2024-01-27 20:26:39.999999,2024,1,27,5,1
994,Honda,2019,25500,hybrid,automatic,3.12,poor,36293.98,2024-08-08 14:26:18.378378,2024,8,8,3,3
995,Honda,2016,143187,diesel,automatic,2.53,excellent,49449.57,2022-03-31 16:40:21.621621,2022,3,31,3,1
996,Chevrolet,2013,281684,diesel,automatic,3.85,good,26176.86,2020-01-17 10:48:38.918918,2020,1,17,4,1
997,Honda,2008,15035,electric,manual,2.82,good,51939.04,2024-02-13 07:15:18.918918,2024,2,13,1,1
998,Toyota,2009,252640,diesel,automatic,4.06,good,30868.14,2023-12-27 18:41:26.486486,2023,12,27,2,4
999,Mercedes,2010,108332,petrol,automatic,3.21,good,43215.2,2021-03-16 12:09:22.162162,2021,3,16,1,1
1000,Honda,2015,212698,diesel,automatic,2.33,good,27089.04,2021-04-01 22:58:01.081081,2021,4,1,3,2
